"order_id","customer_id","order_date","channel","product_name","qty","revenue","refund_flag","promo_used","is_subscription","shipping_cost","discount_amount","net_revenue","is_repeat","retention_method","join_date","complaint_id","issue","rating","review_text","date_traffic","source_traffic","visitors"
"O0875","C608","2025-01-25","Gym","BerryBoost","3","135000","0","Diskon10%","1","20000","13500.0","121500.0","0","subscription","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0876","C191","2025-02-01","Website","BerryBoost","1","35000","0","Diskon10%","1","15000","3500.0","31500.0","0","discount","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0877","C319","2025-03-16","GrabFood","BerryBoost","1","40000","0","Diskon10%","0","5000","4000.0","36000.0","0","discount","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0878","C531","2025-03-17","GoFood","BerryBoost","1","35000","0","-","1","20000","0.0","35000.0","1","none","2024-12-19",NULL,NULL,"5","Rekomended!",NULL,NULL,NULL
"O0879","C353","2025-01-26","Gym","TropicalCleanse","1","35000","0","-","0","20000","0.0","35000.0","1","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0880","C615","2025-03-30","Website","TropicalCleanse","3","120000","0","Diskon10%","0","20000","12000.0","108000.0","0","none","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0881","C044","2025-03-05","Website","BerryBoost","3","105000","0","Diskon10%","0","20000","10500.0","94500.0","1","subscription","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0882","C340","2025-02-18","Website","BerryBoost","1","40000","0","Diskon10%","0","10000","4000.0","36000.0","0","none","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0883","C298","2025-02-26","Website","TropicalCleanse","2","70000","1","FreeOngkir","0","10000","0.0","70000.0","0","subscription","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0884","C269","2025-01-23","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","5000","0.0","35000.0","0","none","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0885","C022","2025-03-28","Website","TropicalCleanse","1","40000","0","Diskon10%","0","15000","4000.0","36000.0","0","discount","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0886","C677","2025-01-22","Gym","TropicalCleanse","2","90000","0","FreeOngkir","1","10000","0.0","90000.0","0","subscription","2024-12-21",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL
"O0887","C197","2025-03-10","Website","GreenJuice","2","90000","0","Diskon20%","1","10000","18000.0","72000.0","0","none","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0888","C549","2025-02-07","GrabFood","GreenJuice","1","35000","0","FreeOngkir","0","20000","0.0","35000.0","0","none","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0889","C215","2025-01-11","GrabFood","TropicalCleanse","3","105000","0","Diskon10%","1","15000","10500.0","94500.0","1","none","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0890","C511","2025-03-08","GoFood","GreenJuice","3","120000","0","Diskon10%","1","20000","12000.0","108000.0","0","subscription","2024-12-20",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL
"O0891","C275","2025-03-16","GoFood","TropicalCleanse","3","105000","0","-","0","10000","0.0","105000.0","1","none","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0892","C406","2025-01-28","Website","GreenJuice","3","105000","0","Diskon10%","0","10000","10500.0","94500.0","0","discount","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0893","C087","2025-02-07","GoFood","GreenJuice","1","45000","0","Diskon20%","0","20000","9000.0","36000.0","1","discount","2024-12-10",NULL,NULL,"4","Gak enak",NULL,NULL,NULL
"O0894","C479","2025-02-25","GoFood","GreenJuice","2","80000","0","FreeOngkir","0","5000","0.0","80000.0","0","subscription","2024-12-21",NULL,NULL,"5","Botol bocor",NULL,NULL,NULL
"O0895","C368","2025-01-11","Website","TropicalCleanse","3","135000","0","-","1","5000","0.0","135000.0","0","none","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0896","C122","2025-01-10","Website","TropicalCleanse","1","40000","0","Diskon10%","0","15000","4000.0","36000.0","0","subscription","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0897","C196","2025-03-19","Gym","TropicalCleanse","3","135000","0","FreeOngkir","0","15000","0.0","135000.0","1","subscription","2024-11-10",NULL,NULL,"5","Gak enak",NULL,NULL,NULL
"O0898","C414","2025-02-21","GrabFood","TropicalCleanse","1","40000","0","FreeTrial","1","20000","0.0","40000.0","0","none","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0899","C234","2025-01-30","GrabFood","BerryBoost","2","70000","0","-","1","20000","0.0","70000.0","1","discount","2024-11-21",NULL,NULL,"5","Gak enak",NULL,NULL,NULL
"O0900","C349","2025-01-11","Website","BerryBoost","2","90000","0","Diskon10%","1","5000","9000.0","81000.0","0","discount","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0901","C384","2025-01-18","GoFood","BerryBoost","2","90000","0","-","1","15000","0.0","90000.0","1","subscription","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0902","C231","2025-02-23","GoFood","GreenJuice","3","135000","0","Diskon20%","0","5000","27000.0","108000.0","1","discount","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0903","C143","2025-01-20","Gym","GreenJuice","3","135000","0","FreeTrial","0","20000","0.0","135000.0","0","subscription","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0904","C391","2025-01-27","Gym","BerryBoost","3","120000","0","FreeOngkir","0","20000","0.0","120000.0","1","none","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0905","C655","2025-02-08","Website","BerryBoost","3","135000","0","-","0","5000","0.0","135000.0","1","subscription","2024-12-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0906","C192","2025-01-26","Website","GreenJuice","2","70000","0","-","0","5000","0.0","70000.0","0","none","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0907","C378","2025-03-08","Website","GreenJuice","2","80000","0","FreeOngkir","0","20000","0.0","80000.0","0","none","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0908","C071","2025-02-19","Gym","BerryBoost","1","35000","0","-","0","10000","0.0","35000.0","1","none","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0909","C619","2025-03-15","Gym","TropicalCleanse","1","45000","0","Diskon10%","0","10000","4500.0","40500.0","1","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0910","C457","2025-01-09","GrabFood","TropicalCleanse","1","45000","0","Diskon20%","0","20000","9000.0","36000.0","0","discount","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0911","C590","2025-01-06","GrabFood","GreenJuice","3","120000","0","-","1","20000","0.0","120000.0","0","discount","2024-11-13",NULL,NULL,"5","Seger pol!",NULL,NULL,NULL
"O0912","C628","2025-01-23","GoFood","BerryBoost","3","135000","0","Diskon10%","0","5000","13500.0","121500.0","0","discount","2024-11-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0913","C403","2025-03-31","Gym","BerryBoost","1","40000","0","Diskon20%","0","5000","8000.0","32000.0","0","discount","2024-11-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0914","C223","2025-03-05","GoFood","TropicalCleanse","1","40000","0","FreeOngkir","1","15000","0.0","40000.0","0","subscription","2024-12-25",NULL,NULL,"1","Kemasan oke",NULL,NULL,NULL
"O0915","C420","2025-02-27","Website","BerryBoost","3","105000","0","FreeOngkir","0","20000","0.0","105000.0","1","subscription","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0916","C391","2025-02-13","GrabFood","BerryBoost","2","70000","0","FreeOngkir","1","15000","0.0","70000.0","1","none","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0917","C687","2025-03-01","GoFood","BerryBoost","1","45000","0","-","0","20000","0.0","45000.0","0","subscription","2024-11-30",NULL,NULL,"5","Kurang manis",NULL,NULL,NULL
"O0918","C286","2025-01-21","Website","BerryBoost","3","105000","0","FreeOngkir","1","10000","0.0","105000.0","1","none","2024-11-19","CMP0013",NULL,NULL,NULL,NULL,NULL,NULL
"O0919","C080","2025-03-27","GrabFood","TropicalCleanse","2","70000","0","FreeOngkir","1","10000","0.0","70000.0","1","subscription","2024-12-01","CMP0038",NULL,NULL,NULL,NULL,NULL,NULL
"O0920","C453","2025-03-31","Website","TropicalCleanse","3","135000","0","-","0","15000","0.0","135000.0","0","subscription","2024-11-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0921","C455","2025-01-07","GoFood","BerryBoost","2","70000","0","Diskon10%","0","5000","7000.0","63000.0","1","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0922","C017","2025-02-23","Website","BerryBoost","2","70000","0","FreeOngkir","1","5000","0.0","70000.0","1","none","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0923","C681","2025-01-22","GrabFood","BerryBoost","2","90000","0","Diskon10%","0","10000","9000.0","81000.0","1","discount","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0924","C640","2025-01-27","Gym","GreenJuice","2","70000","0","FreeOngkir","0","5000","0.0","70000.0","1","discount","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0925","C412","2025-03-25","Website","GreenJuice","1","40000","0","-","0","15000","0.0","40000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0926","C045","2025-01-09","GrabFood","GreenJuice","2","90000","0","FreeTrial","1","10000","0.0","90000.0","1","subscription","2024-12-28",NULL,NULL,"2","Puas banget!",NULL,NULL,NULL
"O0927","C258","2025-01-13","GoFood","TropicalCleanse","3","120000","0","FreeTrial","0","15000","0.0","120000.0","1","discount","2024-12-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0928","C180","2025-03-23","GrabFood","TropicalCleanse","2","90000","0","Diskon10%","0","20000","9000.0","81000.0","0","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0929","C392","2025-03-07","GoFood","BerryBoost","3","135000","0","FreeOngkir","0","5000","0.0","135000.0","1","none","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0930","C317","2025-01-31","GrabFood","BerryBoost","3","105000","0","Diskon10%","0","10000","10500.0","94500.0","0","discount","2024-12-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0931","C385","2025-01-27","GoFood","BerryBoost","3","135000","1","Diskon10%","1","10000","13500.0","121500.0","0","subscription","2024-11-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0932","C285","2025-02-10","GoFood","BerryBoost","3","120000","0","FreeOngkir","0","15000","0.0","120000.0","0","none","2024-12-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0933","C351","2025-02-01","Website","BerryBoost","3","105000","0","-","0","20000","0.0","105000.0","1","subscription","2024-11-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0934","C534","2025-02-11","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","10000","0.0","35000.0","1","none","2024-12-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0935","C210","2025-01-17","Website","TropicalCleanse","3","105000","0","FreeOngkir","1","15000","0.0","105000.0","1","none","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0936","C169","2025-01-26","Website","BerryBoost","3","105000","0","Diskon20%","1","10000","21000.0","84000.0","0","none","2024-11-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0937","C279","2025-03-03","Website","GreenJuice","2","80000","0","Diskon10%","0","20000","8000.0","72000.0","1","discount","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0938","C160","2025-03-03","Website","GreenJuice","2","70000","0","FreeTrial","0","10000","0.0","70000.0","0","discount","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0939","C567","2025-01-23","Website","GreenJuice","2","80000","0","Diskon20%","0","15000","16000.0","64000.0","1","subscription","2024-11-17","CMP0007",NULL,NULL,NULL,NULL,NULL,NULL
"O0940","C140","2025-03-02","Website","BerryBoost","1","35000","0","-","0","20000","0.0","35000.0","0","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0941","C426","2025-02-20","Gym","GreenJuice","2","80000","0","FreeTrial","0","5000","0.0","80000.0","0","none","2024-11-25",NULL,NULL,"4","Enak dan segar!",NULL,NULL,NULL
"O0942","C128","2025-02-19","Gym","BerryBoost","1","40000","1","-","1","15000","0.0","40000.0","1","subscription","2024-12-22",NULL,NULL,"5","Sesuai deskripsi",NULL,NULL,NULL
"O0943","C522","2025-03-04","GoFood","GreenJuice","3","105000","0","FreeTrial","1","10000","0.0","105000.0","1","none","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0944","C490","2025-01-05","Gym","GreenJuice","3","135000","0","-","0","15000","0.0","135000.0","0","none","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0945","C620","2025-02-28","Gym","BerryBoost","2","70000","0","FreeTrial","1","5000","0.0","70000.0","0","subscription","2024-11-17",NULL,NULL,"4","Rekomended!",NULL,NULL,NULL
"O0946","C120","2025-01-12","GoFood","GreenJuice","2","90000","0","FreeTrial","0","10000","0.0","90000.0","0","discount","2024-11-19",NULL,NULL,"3","Botol bocor",NULL,NULL,NULL
"O0947","C434","2025-01-22","GrabFood","GreenJuice","3","120000","0","Diskon20%","1","15000","24000.0","96000.0","0","subscription","2024-11-19",NULL,NULL,"5","Rekomended!",NULL,NULL,NULL
"O0948","C422","2025-01-12","Website","TropicalCleanse","2","70000","0","FreeOngkir","1","15000","0.0","70000.0","1","subscription","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0949","C007","2025-01-22","GrabFood","BerryBoost","1","35000","0","Diskon10%","0","15000","3500.0","31500.0","0","discount","2024-12-10",NULL,NULL,"4","Enak dan segar!",NULL,NULL,NULL
"O0950","C442","2025-01-22","Website","BerryBoost","3","105000","0","FreeOngkir","1","20000","0.0","105000.0","0","subscription","2024-12-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0951","C581","2025-01-28","Website","BerryBoost","3","105000","0","FreeOngkir","1","20000","0.0","105000.0","1","none","2024-11-04","CMP0042",NULL,NULL,NULL,NULL,NULL,NULL
"O0952","C452","2025-03-22","Gym","BerryBoost","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","0","none","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0953","C351","2025-01-04","GoFood","GreenJuice","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","1","subscription","2024-11-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0954","C682","2025-03-16","GrabFood","BerryBoost","1","35000","0","FreeOngkir","0","15000","0.0","35000.0","1","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0955","C498","2025-03-02","GrabFood","TropicalCleanse","2","80000","0","-","1","10000","0.0","80000.0","1","none","2024-12-02",NULL,NULL,"2","Sesuai deskripsi",NULL,NULL,NULL
"O0956","C370","2025-03-27","Website","TropicalCleanse","1","40000","0","-","0","20000","0.0","40000.0","0","none","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0957","C143","2025-01-04","GoFood","TropicalCleanse","2","90000","0","FreeOngkir","0","20000","0.0","90000.0","0","subscription","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0958","C528","2025-02-22","GoFood","BerryBoost","3","120000","0","Diskon10%","0","15000","12000.0","108000.0","0","discount","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0959","C695","2025-02-26","Website","GreenJuice","2","90000","0","FreeOngkir","0","20000","0.0","90000.0","1","subscription","2024-11-03",NULL,NULL,"4","Botol bocor",NULL,NULL,NULL
"O0960","C675","2025-03-31","Gym","TropicalCleanse","2","80000","0","-","1","5000","0.0","80000.0","0","subscription","2024-11-11","CMP0009",NULL,NULL,NULL,NULL,NULL,NULL
"O0961","C131","2025-03-05","GrabFood","GreenJuice","3","135000","1","Diskon10%","1","5000","13500.0","121500.0","0","discount","2024-12-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0962","C494","2025-03-26","GoFood","BerryBoost","1","35000","0","-","0","20000","0.0","35000.0","1","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0963","C030","2025-01-21","Gym","GreenJuice","2","80000","0","FreeOngkir","0","5000","0.0","80000.0","0","discount","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0964","C682","2025-01-18","Gym","TropicalCleanse","3","120000","0","-","1","5000","0.0","120000.0","1","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0965","C660","2025-02-13","Website","TropicalCleanse","3","135000","0","-","1","20000","0.0","135000.0","0","none","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0966","C239","2025-01-29","Website","GreenJuice","1","35000","0","-","1","5000","0.0","35000.0","1","discount","2024-12-29",NULL,NULL,"2","Kemasan oke",NULL,NULL,NULL
"O0967","C587","2025-02-17","Website","GreenJuice","2","90000","0","Diskon10%","0","10000","9000.0","81000.0","0","discount","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0968","C398","2025-02-24","Website","GreenJuice","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","0","subscription","2024-11-19","CMP0028",NULL,NULL,NULL,NULL,NULL,NULL
"O0969","C010","2025-03-10","GrabFood","GreenJuice","1","40000","0","Diskon10%","0","15000","4000.0","36000.0","0","discount","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0970","C150","2025-03-27","GrabFood","TropicalCleanse","1","45000","0","Diskon20%","0","15000","9000.0","36000.0","1","discount","2024-11-13",NULL,NULL,"2","Terlambat datang",NULL,NULL,NULL
"O0971","C588","2025-03-03","GoFood","BerryBoost","2","80000","0","Diskon10%","1","15000","8000.0","72000.0","0","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0972","C157","2025-01-27","GrabFood","BerryBoost","3","135000","0","-","0","20000","0.0","135000.0","1","discount","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0973","C402","2025-02-08","Gym","TropicalCleanse","1","35000","0","Diskon10%","0","15000","3500.0","31500.0","1","discount","2024-12-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0974","C401","2025-02-20","Website","TropicalCleanse","2","80000","0","FreeOngkir","1","20000","0.0","80000.0","0","discount","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0975","C100","2025-01-17","Website","TropicalCleanse","1","45000","0","-","0","20000","0.0","45000.0","0","subscription","2024-11-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0976","C495","2025-02-07","GrabFood","BerryBoost","1","45000","0","-","0","5000","0.0","45000.0","0","discount","2024-11-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0977","C695","2025-01-19","Website","GreenJuice","3","105000","0","FreeOngkir","1","10000","0.0","105000.0","1","subscription","2024-11-03","CMP0050",NULL,NULL,NULL,NULL,NULL,NULL
"O0978","C054","2025-01-16","Gym","TropicalCleanse","2","90000","0","FreeOngkir","1","10000","0.0","90000.0","0","discount","2024-12-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0979","C035","2025-01-16","Website","GreenJuice","2","90000","0","FreeOngkir","1","5000","0.0","90000.0","1","none","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0980","C475","2025-03-25","Website","TropicalCleanse","3","120000","0","FreeOngkir","0","20000","0.0","120000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0981","C657","2025-03-27","Gym","BerryBoost","1","45000","0","Diskon20%","0","5000","9000.0","36000.0","1","discount","2024-12-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0982","C608","2025-01-24","Website","TropicalCleanse","3","120000","0","FreeOngkir","0","10000","0.0","120000.0","0","subscription","2024-11-14",NULL,NULL,"2","Gak enak",NULL,NULL,NULL
"O0983","C416","2025-03-31","Website","TropicalCleanse","3","135000","0","Diskon20%","0","5000","27000.0","108000.0","0","subscription","2024-11-19",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0984","C213","2025-03-26","GrabFood","BerryBoost","3","135000","0","Diskon20%","1","5000","27000.0","108000.0","1","discount","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0985","C041","2025-01-17","GoFood","TropicalCleanse","1","35000","0","-","0","5000","0.0","35000.0","0","none","2024-12-30",NULL,NULL,"3","Botol bocor",NULL,NULL,NULL
"O0986","C519","2025-02-08","Website","TropicalCleanse","1","40000","1","-","0","5000","0.0","40000.0","0","discount","2024-12-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0987","C532","2025-02-07","GoFood","GreenJuice","1","45000","0","Diskon10%","1","15000","4500.0","40500.0","0","subscription","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0988","C621","2025-03-10","GoFood","TropicalCleanse","1","45000","0","FreeOngkir","0","15000","0.0","45000.0","1","none","2024-12-17",NULL,NULL,"3","Seger pol!",NULL,NULL,NULL
"O0989","C221","2025-01-18","GoFood","BerryBoost","3","120000","0","-","0","15000","0.0","120000.0","0","subscription","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0990","C267","2025-02-18","GoFood","BerryBoost","2","80000","0","FreeOngkir","0","10000","0.0","80000.0","0","none","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0991","C549","2025-01-27","Website","TropicalCleanse","2","90000","0","FreeOngkir","0","10000","0.0","90000.0","0","none","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0992","C430","2025-01-20","Website","GreenJuice","2","70000","1","FreeOngkir","0","5000","0.0","70000.0","0","none","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0993","C562","2025-02-22","Website","TropicalCleanse","1","40000","0","-","0","10000","0.0","40000.0","0","discount","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0994","C281","2025-01-02","Website","BerryBoost","2","70000","0","FreeOngkir","0","15000","0.0","70000.0","1","discount","2024-12-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0995","C603","2025-03-04","Website","GreenJuice","3","135000","0","Diskon20%","0","5000","27000.0","108000.0","1","subscription","2024-12-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0996","C175","2025-02-10","Gym","GreenJuice","1","40000","0","-","1","20000","0.0","40000.0","1","discount","2024-11-15",NULL,NULL,"3","Kurang manis",NULL,NULL,NULL
"O0997","C489","2025-03-17","Website","BerryBoost","3","135000","0","-","0","15000","0.0","135000.0","1","subscription","2024-11-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O0998","C055","2025-03-23","Gym","TropicalCleanse","1","45000","0","-","0","15000","0.0","45000.0","0","discount","2024-11-27",NULL,NULL,"5","Puas banget!",NULL,NULL,NULL
"O0999","C480","2025-03-06","Website","GreenJuice","3","135000","0","-","0","5000","0.0","135000.0","0","none","2024-12-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"O1000","C313","2025-02-22","GrabFood","BerryBoost","3","105000","0","FreeOngkir","0","5000","0.0","105000.0","0","subscription","2024-12-01",NULL,NULL,"4","Sesuai deskripsi",NULL,NULL,NULL
