"order_id","customer_id","channel","product_name","qty","revenue","refund_flag","promo_used","is_subscription","shipping_cost","discount_amount","net_revenue","is_repeat","retention_method","join_date","complaint_id","issue","rating","review_text","source_traffic","visitors","traffic_date","order_date"
"O0628","C039","GoFood","GreenJuice","1","45000","0","Tidak","0","15000","0.0","45000.0","1","discount","2024-11-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-14"
"O0629","C477","Website","TropicalCleanse","1","35000","0","Tidak","1","5000","0.0","35000.0","0","subscription","2024-11-29",NULL,NULL,"4","Kurang manis",NULL,NULL,NULL,"2025-03-08"
"O0630","C649","GrabFood","GreenJuice","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","0","discount","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-11"
"O0631","C525","GoFood","GreenJuice","2","80000","1","Tidak","0","5000","0.0","80000.0","0","none","2024-12-14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-02"
"O0632","C612","GrabFood","TropicalCleanse","2","70000","0","Diskon20%","0","15000","14000.0","56000.0","0","none","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-08"
"O0633","C640","Website","BerryBoost","1","45000","0","Tidak","0","15000","0.0","45000.0","1","discount","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-04"
"O0634","C282","Website","BerryBoost","3","105000","0","Tidak","0","15000","0.0","105000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-02"
"O0635","C180","GrabFood","BerryBoost","2","70000","0","Tidak","0","5000","0.0","70000.0","0","subscription","2024-12-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-03"
"O0636","C149","Gym","BerryBoost","2","80000","0","FreeOngkir","0","10000","0.0","80000.0","1","discount","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-18"
"O0637","C216","GrabFood","GreenJuice","1","45000","0","Tidak","0","20000","0.0","45000.0","1","none","2024-12-25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-15"
"O0638","C409","Website","TropicalCleanse","3","105000","0","Tidak","0","10000","0.0","105000.0","1","none","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-02"
"O0639","C544","Website","GreenJuice","2","90000","0","Diskon20%","1","5000","18000.0","72000.0","0","none","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-25"
"O0640","C545","Website","GreenJuice","3","135000","0","Diskon10%","0","5000","13500.0","121500.0","1","none","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-23"
"O0641","C262","GoFood","GreenJuice","3","135000","0","Tidak","1","15000","0.0","135000.0","0","subscription","2024-12-23",NULL,NULL,"5","Kurang manis",NULL,NULL,NULL,"2025-03-25"
"O0642","C694","Gym","GreenJuice","3","105000","0","Tidak","0","5000","0.0","105000.0","0","subscription","2024-11-27",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL,"2025-03-30"
"O0643","C538","GoFood","GreenJuice","1","45000","0","FreeOngkir","0","5000","0.0","45000.0","0","none","2024-12-15",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL,"2025-01-14"
"O0644","C059","GoFood","BerryBoost","3","135000","0","FreeTrial","0","10000","0.0","135000.0","0","discount","2024-11-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-18"
"O0645","C385","GrabFood","TropicalCleanse","3","105000","0","Tidak","0","20000","0.0","105000.0","0","subscription","2024-11-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-26"
"O0646","C677","GoFood","GreenJuice","2","90000","0","Tidak","0","10000","0.0","90000.0","0","subscription","2024-12-21",NULL,NULL,"3","Kemasan oke",NULL,NULL,NULL,"2025-01-10"
"O0647","C076","GrabFood","GreenJuice","2","80000","1","FreeOngkir","1","10000","0.0","80000.0","0","subscription","2024-12-04",NULL,NULL,"5","Sesuai deskripsi",NULL,NULL,NULL,"2025-02-05"
"O0648","C452","GoFood","BerryBoost","3","120000","0","Diskon10%","0","20000","12000.0","108000.0","0","none","2024-11-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-09"
"O0649","C224","GoFood","GreenJuice","3","120000","0","FreeOngkir","0","15000","0.0","120000.0","1","subscription","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-20"
"O0650","C457","GrabFood","BerryBoost","3","135000","0","FreeOngkir","0","10000","0.0","135000.0","0","discount","2024-12-17",NULL,NULL,"4","Rekomended!",NULL,NULL,NULL,"2025-01-03"
"O0651","C338","GoFood","TropicalCleanse","3","120000","0","Diskon10%","1","5000","12000.0","108000.0","0","subscription","2024-12-23",NULL,NULL,"4","Gak enak",NULL,NULL,NULL,"2025-02-20"
"O0652","C554","Website","TropicalCleanse","2","70000","0","FreeTrial","0","15000","0.0","70000.0","0","subscription","2024-11-13",NULL,NULL,"3","Gak enak",NULL,NULL,NULL,"2025-01-29"
"O0653","C411","GoFood","TropicalCleanse","1","40000","0","FreeTrial","0","20000","0.0","40000.0","0","none","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-08"
"O0654","C297","Website","TropicalCleanse","1","40000","0","FreeOngkir","0","5000","0.0","40000.0","0","discount","2024-12-17",NULL,NULL,"2","Botol bocor",NULL,NULL,NULL,"2025-03-24"
"O0655","C646","Website","BerryBoost","3","120000","0","FreeOngkir","0","10000","0.0","120000.0","0","subscription","2024-11-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-30"
"O0656","C501","Website","TropicalCleanse","3","120000","0","FreeTrial","1","5000","0.0","120000.0","1","subscription","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-19"
"O0657","C038","Website","TropicalCleanse","1","40000","0","Tidak","0","20000","0.0","40000.0","0","discount","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-13"
"O0658","C695","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","20000","0.0","35000.0","1","subscription","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0659","C634","Website","TropicalCleanse","1","35000","0","FreeOngkir","0","5000","0.0","35000.0","0","subscription","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-06"
"O0660","C468","Website","TropicalCleanse","1","35000","0","Diskon20%","0","5000","7000.0","28000.0","0","discount","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-20"
"O0661","C208","Website","TropicalCleanse","3","120000","0","FreeTrial","0","10000","0.0","120000.0","1","subscription","2024-12-11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-24"
"O0662","C330","GrabFood","TropicalCleanse","1","40000","0","FreeOngkir","1","10000","0.0","40000.0","0","discount","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-28"
"O0663","C379","Website","BerryBoost","3","105000","0","Tidak","0","20000","0.0","105000.0","0","none","2024-11-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-12"
"O0664","C162","GrabFood","BerryBoost","1","35000","0","FreeOngkir","0","15000","0.0","35000.0","1","none","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-03"
"O0665","C427","GrabFood","GreenJuice","3","105000","0","Diskon20%","0","20000","21000.0","84000.0","0","subscription","2024-12-11","CMP0018","Rasa tidak sesuai",NULL,NULL,NULL,NULL,NULL,"2025-03-30"
"O0666","C245","GoFood","BerryBoost","3","105000","0","Diskon20%","0","15000","21000.0","84000.0","0","subscription","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-23"
"O0667","C357","Website","BerryBoost","1","35000","1","FreeTrial","0","10000","0.0","35000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-23"
"O0668","C476","GoFood","GreenJuice","1","35000","0","FreeOngkir","1","20000","0.0","35000.0","0","subscription","2024-12-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-22"
"O0669","C510","Website","BerryBoost","1","45000","0","FreeOngkir","0","20000","0.0","45000.0","1","subscription","2025-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-23"
"O0670","C045","GrabFood","TropicalCleanse","1","35000","0","Diskon10%","0","10000","3500.0","31500.0","1","subscription","2024-12-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-14"
"O0671","C456","GoFood","GreenJuice","1","45000","0","Diskon10%","1","15000","4500.0","40500.0","1","discount","2024-11-07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-17"
"O0672","C234","Website","GreenJuice","1","40000","0","FreeOngkir","0","5000","0.0","40000.0","1","discount","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-13"
"O0673","C447","Website","TropicalCleanse","2","70000","0","FreeOngkir","1","15000","0.0","70000.0","0","subscription","2024-11-12",NULL,NULL,"4","Seger pol!",NULL,NULL,NULL,"2025-01-19"
"O0674","C277","Website","BerryBoost","3","135000","0","FreeOngkir","1","20000","0.0","135000.0","1","discount","2024-11-16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-26"
"O0675","C429","GrabFood","BerryBoost","2","90000","0","Tidak","1","10000","0.0","90000.0","0","subscription","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-22"
"O0676","C592","GrabFood","BerryBoost","2","90000","0","FreeTrial","0","20000","0.0","90000.0","0","subscription","2024-12-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-12"
"O0677","C286","GrabFood","TropicalCleanse","1","35000","0","Diskon20%","1","10000","7000.0","28000.0","1","none","2024-11-19",NULL,NULL,"2","Gak enak",NULL,NULL,NULL,"2025-01-02"
"O0678","C588","GoFood","BerryBoost","1","40000","0","Diskon20%","0","20000","8000.0","32000.0","0","subscription","2024-12-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-01"
"O0679","C491","GrabFood","GreenJuice","2","70000","0","Tidak","0","20000","0.0","70000.0","0","subscription","2024-11-04",NULL,NULL,"5","Botol bocor",NULL,NULL,NULL,"2025-03-31"
"O0680","C224","Website","BerryBoost","3","105000","0","Tidak","0","20000","0.0","105000.0","1","subscription","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-17"
"O0681","C585","Website","GreenJuice","2","70000","0","Diskon10%","1","15000","7000.0","63000.0","0","discount","2024-12-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-16"
"O0682","C642","GrabFood","BerryBoost","3","105000","0","Tidak","0","15000","0.0","105000.0","0","none","2024-11-15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-01"
"O0683","C437","GoFood","TropicalCleanse","3","135000","0","Tidak","0","15000","0.0","135000.0","1","discount","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-04"
"O0684","C057","Gym","TropicalCleanse","2","70000","0","Diskon10%","0","15000","7000.0","63000.0","0","discount","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-07"
"O0685","C376","GoFood","TropicalCleanse","1","45000","0","FreeOngkir","1","10000","0.0","45000.0","0","none","2024-12-28",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL,"2025-01-23"
"O0686","C553","GoFood","TropicalCleanse","3","135000","0","Tidak","0","15000","0.0","135000.0","0","discount","2024-11-27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-15"
"O0687","C274","GoFood","GreenJuice","1","35000","0","Diskon10%","0","5000","3500.0","31500.0","0","discount","2024-11-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-06"
"O0688","C482","GoFood","TropicalCleanse","2","80000","0","Tidak","1","5000","0.0","80000.0","0","discount","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-10"
"O0689","C193","Website","GreenJuice","1","40000","1","FreeOngkir","0","5000","0.0","40000.0","1","discount","2024-12-19",NULL,NULL,"4","Kurang manis",NULL,NULL,NULL,"2025-02-28"
"O0690","C152","Website","BerryBoost","3","135000","0","Diskon10%","0","10000","13500.0","121500.0","1","none","2024-12-05",NULL,NULL,"4","Terlambat datang",NULL,NULL,NULL,"2025-03-05"
"O0691","C486","GoFood","TropicalCleanse","3","105000","0","FreeOngkir","1","10000","0.0","105000.0","0","subscription","2024-11-16","CMP0017","Rasa tidak sesuai",NULL,NULL,NULL,NULL,NULL,"2025-02-14"
"O0692","C533","Website","TropicalCleanse","2","90000","0","Diskon10%","0","20000","9000.0","81000.0","1","subscription","2024-12-29",NULL,NULL,"4","Seger pol!",NULL,NULL,NULL,"2025-03-24"
"O0693","C469","GoFood","GreenJuice","1","40000","0","Diskon10%","0","5000","4000.0","36000.0","1","none","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-08"
"O0694","C152","Website","BerryBoost","3","105000","0","FreeOngkir","1","10000","0.0","105000.0","1","none","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-15"
"O0695","C166","Website","GreenJuice","3","105000","0","Diskon10%","0","5000","10500.0","94500.0","0","none","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-31"
"O0696","C682","Gym","BerryBoost","2","80000","0","FreeOngkir","0","5000","0.0","80000.0","1","discount","2024-11-12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-10"
"O0697","C415","GrabFood","GreenJuice","2","70000","0","Tidak","1","15000","0.0","70000.0","0","subscription","2024-11-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-05"
"O0698","C663","GoFood","GreenJuice","3","135000","0","Diskon20%","1","20000","27000.0","108000.0","0","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-07"
"O0699","C347","Website","GreenJuice","1","35000","0","FreeOngkir","0","10000","0.0","35000.0","1","subscription","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-30"
"O0700","C457","Website","BerryBoost","3","135000","0","Diskon20%","1","15000","27000.0","108000.0","0","discount","2024-12-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-15"
"O0701","C201","Website","GreenJuice","3","135000","1","FreeTrial","0","20000","0.0","135000.0","1","subscription","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-03"
"O0702","C326","GoFood","BerryBoost","3","120000","0","Tidak","0","20000","0.0","120000.0","1","none","2024-11-22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-19"
"O0703","C382","Website","GreenJuice","2","80000","0","FreeOngkir","1","20000","0.0","80000.0","0","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-02"
"O0704","C426","Website","TropicalCleanse","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","0","none","2024-11-25",NULL,NULL,"5","Enak dan segar!",NULL,NULL,NULL,"2025-02-26"
"O0705","C148","Website","TropicalCleanse","2","70000","0","Diskon20%","0","5000","14000.0","56000.0","0","none","2024-11-12",NULL,NULL,"5","Sesuai deskripsi",NULL,NULL,NULL,"2025-01-27"
"O0706","C420","Gym","GreenJuice","1","45000","0","Diskon20%","1","10000","9000.0","36000.0","1","subscription","2024-12-10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-23"
"O0707","C191","Website","GreenJuice","1","40000","0","Diskon10%","0","20000","4000.0","36000.0","0","discount","2024-12-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-18"
"O0708","C230","GrabFood","BerryBoost","2","80000","1","Tidak","0","15000","0.0","80000.0","0","subscription","2024-12-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-04"
"O0709","C428","GoFood","TropicalCleanse","3","105000","0","Tidak","0","5000","0.0","105000.0","1","discount","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-23"
"O0710","C614","GoFood","TropicalCleanse","2","80000","0","Diskon10%","0","5000","8000.0","72000.0","0","none","2024-12-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-16"
"O0711","C383","GrabFood","BerryBoost","2","70000","0","FreeOngkir","0","10000","0.0","70000.0","0","none","2024-11-03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-07"
"O0712","C366","Website","GreenJuice","2","90000","0","Diskon10%","0","5000","9000.0","81000.0","0","discount","2024-11-17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-21"
"O0713","C527","GrabFood","BerryBoost","1","45000","0","Diskon20%","1","15000","9000.0","36000.0","0","subscription","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-25"
"O0714","C278","GoFood","GreenJuice","1","45000","0","Tidak","0","15000","0.0","45000.0","0","discount","2024-11-15",NULL,NULL,"5","Gak enak",NULL,NULL,NULL,"2025-03-29"
"O0715","C382","GoFood","BerryBoost","1","35000","0","FreeOngkir","0","5000","0.0","35000.0","0","discount","2024-11-24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-04"
"O0716","C428","Gym","BerryBoost","1","35000","0","Diskon10%","0","20000","3500.0","31500.0","1","discount","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-28"
"O0717","C612","GrabFood","GreenJuice","1","45000","0","Tidak","0","10000","0.0","45000.0","0","none","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-08"
"O0718","C146","Website","BerryBoost","1","35000","1","Diskon10%","1","5000","3500.0","31500.0","0","discount","2024-11-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-30"
"O0719","C080","GrabFood","GreenJuice","1","35000","0","Tidak","0","5000","0.0","35000.0","1","subscription","2024-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-03"
"O0720","C481","Gym","BerryBoost","1","40000","0","Tidak","1","10000","0.0","40000.0","0","discount","2024-12-04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-16"
"O0721","C602","Website","GreenJuice","1","35000","0","Tidak","0","15000","0.0","35000.0","1","none","2024-12-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-26"
"O0722","C361","GrabFood","TropicalCleanse","3","105000","0","FreeOngkir","1","5000","0.0","105000.0","1","none","2024-12-26",NULL,NULL,"4","Seger pol!",NULL,NULL,NULL,"2025-01-21"
"O0723","C542","GrabFood","GreenJuice","1","45000","0","Tidak","1","20000","0.0","45000.0","0","none","2024-12-02",NULL,NULL,"5","Kemasan oke",NULL,NULL,NULL,"2025-01-28"
"O0724","C376","GoFood","GreenJuice","3","105000","0","Diskon10%","0","10000","10500.0","94500.0","0","none","2024-12-28",NULL,NULL,"5","Rekomended!",NULL,NULL,NULL,"2025-03-31"
"O0725","C527","GoFood","GreenJuice","1","40000","0","FreeOngkir","1","15000","0.0","40000.0","0","subscription","2024-11-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-30"
"O0726","C571","Website","GreenJuice","1","40000","0","Diskon20%","0","20000","8000.0","32000.0","1","none","2024-11-21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-06"
"O0727","C232","GoFood","GreenJuice","1","35000","0","Tidak","1","15000","0.0","35000.0","0","none","2024-12-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-12"
"O0728","C184","Gym","GreenJuice","3","105000","0","Diskon20%","0","5000","21000.0","84000.0","0","none","2024-11-23",NULL,NULL,"2","Gak enak",NULL,NULL,NULL,"2025-01-02"
"O0729","C147","GoFood","TropicalCleanse","1","45000","0","FreeTrial","0","10000","0.0","45000.0","1","none","2024-11-29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-20"
"O0730","C347","GoFood","GreenJuice","1","35000","0","Tidak","0","15000","0.0","35000.0","1","subscription","2024-12-08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-26"
"O0731","C660","Website","TropicalCleanse","3","120000","1","Diskon20%","0","20000","24000.0","96000.0","0","none","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-02-21"
"O0732","C111","Website","GreenJuice","1","45000","0","FreeOngkir","1","5000","0.0","45000.0","0","none","2024-11-26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-16"
"O0733","C511","Website","BerryBoost","2","90000","0","FreeOngkir","0","5000","0.0","90000.0","0","subscription","2024-12-20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-28"
"O0734","C079","GrabFood","GreenJuice","2","70000","0","Diskon10%","0","15000","7000.0","63000.0","0","none","2024-12-02",NULL,NULL,"5","Terlambat datang",NULL,NULL,NULL,"2025-03-26"
"O0735","C554","Website","BerryBoost","2","70000","0","Diskon10%","0","20000","7000.0","63000.0","0","subscription","2024-11-13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-11"
"O0736","C037","Website","TropicalCleanse","2","90000","0","Diskon10%","0","20000","9000.0","81000.0","0","none","2024-12-05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-05"
"O0737","C500","GoFood","GreenJuice","3","135000","0","Diskon20%","0","10000","27000.0","108000.0","0","none","2024-11-23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-15"
"O0738","C519","Website","GreenJuice","3","120000","0","Diskon10%","1","15000","12000.0","108000.0","0","discount","2024-12-09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-08"
"O0739","C063","GoFood","BerryBoost","2","80000","0","Diskon20%","1","15000","16000.0","64000.0","0","subscription","2024-11-28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-01-04"
"O0740","C390","GoFood","GreenJuice","2","80000","0","FreeOngkir","0","15000","0.0","80000.0","1","subscription","2024-12-19","CMP0025","Terlambat kirim",NULL,NULL,NULL,NULL,NULL,"2025-01-13"
"O0741","C607","Gym","BerryBoost","2","70000","0","FreeOngkir","0","20000","0.0","70000.0","1","discount","2025-01-01",NULL,NULL,"4","Kurang manis",NULL,NULL,NULL,"2025-01-11"
"O0742","C674","GoFood","GreenJuice","2","70000","0","Diskon20%","1","20000","14000.0","56000.0","1","subscription","2024-12-12","CMP0004","Rasa tidak sesuai",NULL,NULL,NULL,NULL,NULL,"2025-02-24"
